,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
10. Chi phí quản lý doanh nghiệp,"42,586,344,840","11,662,625,626","11,662,625,626","100,679,144,032","13,233,510,680","11,131,574,299","14,887,505,343","18,543,137,179","12,969,595,976","17,131,171,553","12,614,268,738","16,613,118,270","13,103,084,553","14,813,649,653","12,367,946,595","12,385,865,928","10,824,205,855","10,967,051,436","10,598,592,438","12,802,306,290","12,481,393,446","13,810,840,508","14,462,976,589","18,206,607,215"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},"49,806,681,889","-8,563,500,098","-8,563,500,098","-186,832,727,729","2,578,680,046","-15,850,825,236","12,813,796,569","94,148,826,304","140,786,796,709","239,558,569,629","130,834,234,738","35,548,429,841","109,377,861,951","34,545,223,049","9,952,032,817","-126,988,366,382","6,389,375,796","-3,933,025,104","962,621,589","-17,608,457,887","1,325,955,495","-154,950,174,645","-122,857,722,708","-314,148,908,789"
12. Thu nhập khác,"290,689,700","378,115,410","378,115,410","667,635,837","1,801,639,934","538,673,170","653,926,352","498,301,145","1,749,027,409","866,178,623","507,651,778",,"133,694,690","354,040,203","285,571,023","400,249,830","1,985,861,592","11,418,937,471","5,929,731,112","14,883,734,781","865,646,493","714,534,002","272,502,738","21,579,735,427"
13. Chi phí khác,"10,660,074,751","223,767,946","223,767,946","794,568,604","238,992,048","152,900,365","241,851,175","895,163,229","361,978,956","973,786,151","545,298,735","276,151,970","5,288,567","21,843,385","1,633,851,677","65,298,077","247,852,024","494,073,273","162,092,184","4,476,710","3,136,554","188,094,037","121,175,345","6,111,727,533"
14. Lợi nhuận khác(40=31-32),"-10,369,385,051","154,347,464","154,347,464","-126,932,767","1,562,647,886","385,772,805","412,075,177","-396,862,084","1,387,048,453","-107,607,528","-37,646,957","-276,151,970","128,406,123","332,196,818","-1,348,280,654","334,951,753","1,738,009,568","10,924,864,198","5,767,638,928","14,879,258,071","862,509,939","526,439,965","151,327,393","15,468,007,894"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),"39,437,296,838","-8,409,152,634","-8,409,152,634","-186,959,660,496","4,141,327,932","-15,465,052,431","13,225,871,746","93,751,964,220","142,173,845,162","239,450,962,101","130,796,587,781","35,272,277,871","109,506,268,074","34,877,419,867","8,603,752,163","-126,653,414,629","8,127,385,364","6,991,839,094","6,730,260,517","-2,729,199,816","2,188,465,434","-154,423,734,680","-122,706,395,315","-298,680,900,895"
16. Chi phí thuế TNDN hiện hành,"8,508,279,840","204,235,835","204,235,835","-10,072,673,231","212,624,615","-19,867,032","475,901,052","15,770,751,877","22,107,928,208","42,682,091,841","25,295,345,675","1,264,160,364","23,151,694,853","6,245,224,558","1,807,722,639","-12,413,522,931","1,845,352,208","1,957,863,674","1,531,621,139","9,768,141,255","1,235,144,325","-1,235,144,325",,
17. Chi phí thuế TNDN hoãn lại,,,,,,,,,,,,,,,,,,,,,,,,"24,092,365,831"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),"30,929,016,998","-8,613,388,469","-8,613,388,469","-176,886,987,265","3,928,703,317","-15,445,185,399","12,749,970,694","77,981,212,343","120,065,916,954","196,768,870,260","105,501,242,106","34,008,117,507","86,354,573,221","28,632,195,309","6,796,029,524","-114,239,891,698","6,282,033,156","5,033,975,420","5,198,639,378","-12,497,341,071","953,321,109","-153,188,590,355","-122,706,395,315","-322,773,266,726"
19. Lợi nhuận sau thuế công ty mẹ,"29,752,313,238","-8,779,858,675","-8,779,858,675","-172,153,268,741","3,779,301,178","-15,514,149,200","12,096,661,014","75,724,211,132","116,013,228,088","190,777,457,645","101,367,859,638","33,938,029,067","84,882,792,435","27,191,653,708","8,320,868,173","-114,960,618,401","6,213,994,347","5,192,211,043","5,087,941,623","-12,624,931,704","888,617,614","-149,911,932,821","-120,219,519,026","-316,694,115,932"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,"1,176,703,760","166,470,206","166,470,206","-4,733,718,524","149,402,139","68,963,801","653,309,680","2,257,001,211","4,052,688,866","5,991,412,615","4,133,382,468","70,088,440","1,471,780,786","1,440,541,601","-1,524,838,649","720,726,703","68,038,809","-158,235,623","110,697,755","127,590,633","64,703,495","-3,276,657,534","-2,486,876,289","-6,079,150,794"
21. Lãi cơ bản trên cổ phiếu(*),325,-88,-88,"-1,796",38,-155,120,753,"1,153","1,895","1,007",326,831,267,81,"-1,126",61,51,45,-113,08,"-1,335","-1,070","-2,820"
22. Lãi suy giảm trên cổ phiếu (*),,,,,,,,,,,,,,,,,,,,,,,,
