,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
10. Chi phí quản lý doanh nghiệp,"10,973,923,394","13,157,939,909","11,891,480,014","16,717,060,152","11,397,628,523","26,522,702,854","14,032,602,258","17,283,156,572","13,465,584,830","9,909,104,841","2,871,404,767","28,403,537,782","7,085,387,087","10,274,729,396","18,723,096,726","21,548,458,206","13,170,300,328","13,343,129,588","21,481,359,254","43,460,126,320","15,846,399,827","15,677,631,026","20,232,378,304","36,800,661,317"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},"2,277,898,607","1,793,803,002","3,721,676,184","27,403,714,282","4,956,716,030","13,034,681,415","6,038,129,259","15,687,364,156","13,332,021,806","11,115,967,684","13,839,624,356","22,557,073,665","15,131,621,165","13,369,811,478","15,279,479,863","2,960,555,941","5,042,131,795","5,847,712,459","40,706,114,154","45,459,711,316","8,286,715,235","9,294,574,265","10,839,659,558","91,339,190,564"
12. Thu nhập khác,"431,269,470","180,939,011","309,157,891","5,669,489,221","428,708,089","337,773,865","429,699,948","89,439,187","147,924,465","250,134,488","1,104,605,887","10,523,254","18,019","26,844,824","258,543,289","658,093,076","16,055,400",373,"140,380,556","823,826,429","163,988,830","13,588,220","40,020,006","2,151,377,168"
13. Chi phí khác,"6,308,861","134,583,690","227,555,746","1,519,575,509","498,459","95,701,061","65,085,348","182,918,144","1,070,000","482,316,178","13,998","2,995,334,375","285,309,836","12,120,322","202,959,193","855,981,796","114,940,993","80,816,426","43,475,879","987,389,797","144,607,294","5,026,706,204","13,223,105","68,897,323"
14. Lợi nhuận khác(40=31-32),"424,960,609","46,355,321","81,602,145","4,149,913,712","428,209,630","242,072,804","364,614,600","-93,478,957","146,854,465","-232,181,690","1,104,591,889","-2,984,811,121","-285,291,817","14,724,502","55,584,096","-197,888,720","-98,885,593","-80,816,053","96,904,677","-163,563,368","19,381,536","-5,013,117,984","26,796,901","2,082,479,845"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),"2,702,859,216","1,840,158,323","3,803,278,329","31,553,627,994","5,384,925,660","13,276,754,219","6,402,743,859","15,593,885,199","13,478,876,271","10,883,785,994","14,944,216,245","19,572,262,544","14,846,329,348","13,384,535,980","15,335,063,959","2,762,667,221","4,943,246,202","5,766,896,406","40,803,018,831","45,296,147,948","8,306,096,771","4,281,456,281","10,866,456,459","93,421,670,409"
16. Chi phí thuế TNDN hiện hành,"566,566,575","755,798,087","6,229,957","6,859,743,318","972,954,219","3,272,771,222","1,939,055,558","2,954,375,257","3,263,650,070","2,366,351,252","1,633,175,089","1,178,755,002","1,577,401,180","2,657,819,203","3,020,785,951","1,852,319,209","1,546,666,184","725,150,331","5,733,456,887","1,483,145,077","1,478,457,043","176,925,898","564,659,295","15,534,610,369"
17. Chi phí thuế TNDN hoãn lại,"130,575,699","122,664,223","117,523,162","115,839,357","69,765,974","52,943,224","19,297,726","19,297,724","13,829,318","13,829,318","13,829,319","13,829,318","13,829,318","13,829,318","13,829,319","13,829,318","13,829,318","13,829,318","13,829,319","3,096,219,690","-515,199,550","-547,708,666","-515,199,551","-448,944,243"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),"2,005,716,942","961,696,013","3,679,525,210","24,578,045,319","4,342,205,467","9,951,039,773","4,444,390,575","12,620,212,218","10,201,396,883","8,503,605,424","13,297,211,837","18,379,678,224","13,255,098,850","10,712,887,459","12,300,448,689","896,518,694","3,382,750,700","5,027,916,757","35,055,732,625","40,716,783,181","7,342,839,278","4,652,239,049","10,816,996,715","78,336,004,283"
19. Lợi nhuận sau thuế công ty mẹ,"2,141,339,632","621,921,712","3,054,829,849","24,828,418,389","4,216,714,663","-207,114,275","4,710,926,810","12,874,759,387","10,370,623,331","8,478,878,424","10,949,362,405","18,367,696,200","10,973,745,201","7,830,542,307","11,117,606,981","1,426,503,913","3,591,645,083","4,238,166,505","29,864,524,690","39,442,403,878","7,233,556,497","4,185,825,252","9,115,863,591","75,895,226,006"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,"-135,622,690","339,774,301","624,695,361","-250,373,070","125,490,804","10,158,154,048","-266,536,235","-254,547,169","-169,226,448","24,727,000","2,347,849,432","11,982,024","2,281,353,649","2,882,345,152","1,182,841,708","-529,985,219","-208,894,383","789,750,252","5,191,207,935","1,274,379,303","109,282,781","466,413,797","1,701,133,124","2,440,778,277"
21. Lãi cơ bản trên cổ phiếu(*),42,07,60,490,83,201,93,254,205,168,215,361,215,154,218,26,61,72,508,662,88,50,109,911
22. Lãi suy giảm trên cổ phiếu (*),,,,,,,,,,,,,,,,,,,,,,,,911
