,company_id,quarter,P,EPS,D/E,SIZE
3123,LDG,2020-04-01,-0.35918646331344706,-0.09246722377190845,-0.11966083955672963,0.6261574558080042
3124,LDG,2020-07-01,-0.32835951751568915,-0.0924672223184813,-0.1754606304071703,0.5615690115671146
3125,LDG,2020-10-01,-0.3042422101900847,-0.09246722389302738,-0.14867601784731033,0.5944453596985345
3126,LDG,2021-01-01,-0.27503357347964175,-0.09246722389302738,-0.12246591263753853,0.6251063214169252
3127,LDG,2021-04-01,-0.27669209732827327,-0.09246722381228142,-0.05586077716022115,0.6966988662849632
3128,LDG,2021-07-01,-0.3205883851552166,-0.09246721900789723,-0.040140176259195644,0.7186925059982485
3129,LDG,2021-10-01,-0.07482866120365676,-0.09246720649227454,-0.052004642200907863,0.7283215566221439
3130,LDG,2022-01-01,0.20636750940315576,-0.09246722352967059,-0.035768436923114044,0.7449886670860398
3131,LDG,2023-07-01,-0.36712647472406185,-0.09246723418813638,0.06463292745634136,0.7938258911191831
3132,LDG,2023-10-01,-0.4388940601601971,-0.09246724993359719,0.08917683144360626,0.7791069664921384
3133,LDG,2024-01-01,-0.4619900814325835,-0.09246724359503988,0.14577139295759864,0.7605644958959871
3134,LDG,2024-04-01,-0.46794751328175704,-0.09246725090254862,0.16267773723470524,0.7311666096044901
3135,LDG,2024-07-01,-0.49489941149807803,-0.09246723608566627,0.21415296623294508,0.7200144156622117
3136,LDG,2024-10-01,-0.5050501037583953,-0.09246727193686935,0.6013517342726832,0.7132089523973857
3137,LHG,2010-07-01,-0.4720131986897607,-0.09246722034020545,0.18166381891207592,-0.19584087282936563
3138,LHG,2010-10-01,-0.5456636176589871,-0.0924669795961469,0.18166381891207592,-0.19584087282936563
3139,LHG,2011-07-01,-0.5547397825261807,-0.09246720568481501,0.20461458437074334,-0.10511050290092842
3140,LHG,2012-04-01,-0.495419657802434,-0.09246718105729937,0.10095936493753103,-0.16261882372582834
3141,LHG,2012-07-01,-0.06236660264522647,-0.09246721295195076,0.10095936493753103,-0.16261882372582834
3142,LIX,2010-01-01,0.1252065365354181,-0.09246712833019213,-0.2329960150685079,-1.1447856352294448
3143,LIX,2010-04-01,0.2065719412335835,-0.09246714133029055,-0.2329960150685079,-1.1447856352294448
3144,LIX,2010-07-01,0.16734346951304482,-0.09246716357580057,-0.2329960150685079,-1.1447856352294448
3145,LIX,2011-01-01,-0.125206207526548,-0.0924671437930421,-0.1904672310680138,-1.050320247843104
3146,LIX,2011-04-01,-0.3205697776741598,-0.09246712090156446,-0.1904672310680138,-1.050320247843104
3147,LIX,2011-07-01,-0.2846392735693991,-0.09246717169076883,-0.1904672310680138,-1.050320247843104
3148,LIX,2011-10-01,-0.2513632524980534,-0.09246716898577942,-0.1904672310680138,-1.050320247843104
3149,LIX,2012-01-01,-0.23570822599703423,-0.09246717383053658,-0.18847114992014938,-0.9764654995269378
3150,LIX,2012-04-01,-0.22993783077507518,-0.0924671777467153,-0.18847114992014938,-0.9764654995269378
3151,LIX,2012-07-01,-0.21568453417049874,-0.09246717815044507,-0.18847114992014938,-0.9764654995269378
3152,LIX,2012-10-01,-0.20690282569532942,-0.0924671366066523,-0.18847114992014938,-0.9764654995269378
3153,LIX,2013-01-01,-0.02972318863051335,-0.09246715005085346,-0.19086344891738688,-0.8815504254720594
3154,LIX,2013-07-01,0.18634251921736003,-0.09246718945487847,-0.19086344891738688,-0.8815504254720594
3155,LIX,2013-10-01,0.22439820220432835,-0.09246719623753852,-0.19086344891738688,-0.8815504254720594
3156,LIX,2014-01-01,0.25427135433815495,-0.0924671981350684,-0.17759054833215177,-0.7886889958855473
3157,LIX,2014-04-01,0.18214157725450514,-0.09246718489273213,-0.17759054833215177,-0.7886889958855473
3158,LIX,2014-07-01,0.1648632858126171,-0.09246718783995941,-0.17759054833215177,-0.7886889958855473
3159,LIX,2014-10-01,0.2537710873572315,-0.09246717387090957,-0.17759054833215177,-0.7886889958855473
3160,LIX,2015-04-01,0.39924538045728825,-0.0924671590540272,-0.1519277547543504,-0.7472183763975326
3161,LIX,2016-01-01,1.1598328512418707,-0.09246715437076194,-0.21055413866916553,-0.6477154474848477
3162,LIX,2016-04-01,1.5834428061031385,-0.09246717173114181,-0.18603817698963285,-0.6796476936409873
3163,LIX,2016-07-01,1.7611340738010395,-0.0924671779082072,-0.19796348627516908,-0.6446471157173665
3164,LIX,2016-10-01,1.712080416817095,-0.09246719401702481,-0.16402223547369307,-0.6395982288131717
3165,LIX,2017-01-01,1.557553204945541,-0.09246718884928383,-0.20726923668200228,-0.6571347679232078
3166,LIX,2017-04-01,1.3088729871450728,-0.09246717750447744,-0.20801096710393913,-0.6867033274847081
3167,LIX,2017-07-01,1.2779154689931465,-0.09246717084293633,-0.20335361633605784,-0.6207779856797018
3168,LIX,2017-10-01,1.2077387637346386,-0.09246719680276018,-0.1897273178547168,-0.6426909986521523
3169,LIX,2018-01-01,1.3457508231855528,-0.09246718247035354,-0.22095145407804206,-0.6417018630300002
3170,LIX,2018-04-01,1.1683281694270602,-0.0924671832374401,-0.21184655075893152,-0.6419629710567639
3171,LIX,2018-07-01,1.0928983998745274,-0.09246718113804532,-0.2258595364024749,-0.6143498469604408
3172,LIX,2019-01-01,1.2600984723498398,-0.09246718045170473,-0.22860637254081792,-0.6464667545137849
3173,LIX,2019-04-01,1.1616506794511985,-0.09246717221561752,-0.21575572123716272,-0.5923879015838568
3174,LIX,2019-07-01,1.0725444449840267,-0.09246716846093073,-0.21436004379951698,-0.5367925023704944
3175,LIX,2019-10-01,1.0943840576986075,-0.09246717092368228,-0.19798327216525868,-0.5521492061743571
3176,LIX,2020-01-01,1.198018973006748,-0.09246714932413988,-0.15424539811729487,-0.4280891876788801
3177,LIX,2020-04-01,1.623734370639154,-0.09246716991435787,-0.14897179653276363,-0.4244483493653285
3178,LIX,2020-07-01,1.6512040242395822,-0.09246716999510382,-0.20458872284862528,-0.44768554715737147
3179,LIX,2020-10-01,1.6600532687879952,-0.09246714367192319,-0.20352521550927538,-0.47240276732420267
3180,LIX,2021-01-01,1.6332746497504746,-0.09246717451687719,-0.21896085511256197,-0.451155579718951
3181,LIX,2021-04-01,1.7279277560977373,-0.09246717920014245,-0.1958919885140163,-0.43481966187583143
3182,LIX,2021-07-01,1.6967589380768349,-0.09246720306057153,-0.21849448703616609,-0.4464521856158048
3183,LIX,2021-10-01,1.5546413170017939,-0.09246715097943192,-0.21451555917096257,-0.3857726321663972
3184,LIX,2022-01-01,1.4644835794097661,-0.09246717459762314,-0.2348225848015363,-0.37794528093600716
3185,LSS,2008-01-01,0.15117505158851016,-0.09246718364116986,-0.23679189322787078,-0.5731516148634442
3186,MCP,2007-04-01,0.10710768831907005,-0.0924671698739849,0.36280995132914173,-1.4182367214565974
3187,MCP,2007-07-01,0.2780209872168859,-0.09246721412276708,0.36280995132914173,-1.4182367214565974
3188,MCP,2007-10-01,0.4729422446682999,-0.0924671852964619,0.36280995132914173,-1.4182367214565974
3189,MCP,2008-01-01,0.09653493544140437,-0.09246720112266867,-0.1852687051677337,-1.4827396890453164
3190,MCP,2008-04-01,-0.19177770722042645,-0.09246718162252104,-0.1852687051677337,-1.4827396890453164
3191,MCP,2008-07-01,-0.2966525723318749,-0.09246715768134602,-0.1852687051677337,-1.4827396890453164
3192,MCP,2009-01-01,-0.29554292478082383,-0.09246720758234489,-0.18835333981088642,-1.4914370759022986
3193,MCP,2009-04-01,-0.06753624361062775,-0.09246720176863629,-0.18835333981088642,-1.4914370759022986
3194,MCP,2009-07-01,-0.0606312785193263,-0.09246719615679257,-0.18835333981088642,-1.4914370759022986
3195,MCP,2009-10-01,-0.09277892952409816,-0.0924672081071936,-0.18835333981088642,-1.4914370759022986
3196,MCP,2010-01-01,-0.1634963751759869,-0.09246721533395637,-0.1580870032086533,-1.4148231283503714
3197,MCP,2010-04-01,-0.16730240168674326,-0.09246719890215496,-0.1580870032086533,-1.4148231283503714
3198,MCP,2010-07-01,-0.18675991269619616,-0.09246721287120481,-0.1580870032086533,-1.4148231283503714
3199,MCP,2010-10-01,-0.2601929080067496,-0.09246717786783423,-0.1580870032086533,-1.4148231283503714
3200,MCP,2011-01-01,-0.2664555884480196,-0.09246718606354845,-0.1448863694322597,-1.2316080735231776
3201,MCP,2011-04-01,-0.26863103523166637,-0.0924671957530628,-0.1448863694322597,-1.2316080735231776
3202,MCP,2011-07-01,-0.24590490164273912,-0.09246719700462507,-0.1448863694322597,-1.2316080735231776
3203,MCP,2011-10-01,-0.18094157944055744,-0.09246717023734169,-0.1448863694322597,-1.2316080735231776
3204,MCP,2012-01-01,-0.1290183643056168,-0.09246720035558212,-0.16255430432344145,-1.294892546519207
3205,MCP,2012-04-01,-0.13141824190959978,-0.09246719970961449,-0.16255430432344145,-1.294892546519207
3206,MCP,2012-07-01,-0.1247850644472974,-0.09246721396127518,-0.16255430432344145,-1.294892546519207
3207,MCP,2012-10-01,-0.1888947093651384,-0.09246720051707402,-0.16255430432344145,-1.294892546519207
3208,MCP,2013-01-01,-0.12128050512141056,-0.09246718973748931,-0.09603677086739458,-1.1994250125119503
3209,MCP,2013-04-01,-0.10935606716320728,-0.0924672019301282,-0.09603677086739458,-1.1994250125119503
3210,MCP,2013-07-01,-0.09490170753726465,-0.09246719652014936,-0.09603677086739458,-1.1994250125119503
3211,MCP,2013-10-01,-0.03443640048986299,-0.09246721436500493,-0.09603677086739458,-1.1994250125119503
3212,MCP,2014-01-01,0.0474941701861613,-0.09246721008546943,0.02105803277711637,-1.1067138853882226
3213,MCP,2014-07-01,0.0004641505028185002,-0.09246721456686982,0.02105803277711637,-1.1067138853882226
3214,MCP,2014-10-01,-0.01641621296182928,-0.09246721747372412,0.02105803277711637,-1.1067138853882226
3215,MCP,2015-04-01,-0.07819165784980689,-0.09246719700462507,-0.07417898001247071,-1.1753793184871044
3216,MCP,2016-01-01,-0.1765981267678442,-0.09246720891465311,-0.22465144683663116,-1.2026943539435202
3217,MCP,2016-04-01,-0.12140839372533012,-0.09246720439287975,-0.22329928008315034,-1.203534169969028
3218,MCP,2016-07-01,-0.03873096599870537,-0.09246721137740468,-0.20575782343705815,-1.2261181721718641
3219,MCP,2016-10-01,0.020745291682645512,-0.09246718501385107,-0.2380066556659662,-1.225421104227514
3220,MCP,2017-01-01,0.44472505853831024,-0.09246720205124713,-0.2546809924045938,-1.2278808918372632
3221,MCP,2017-04-01,0.4064213669331907,-0.09246721965386485,-0.23276464822766788,-1.2272514186822692
3222,MCP,2017-07-01,0.4025561244140696,-0.09246721024696135,-0.25813034642394334,-1.280956854431394
3223,MCP,2017-10-01,0.4494761493594842,-0.09246720314131748,-0.22988684773804727,-1.215692496925601
3224,MCP,2018-01-01,0.3997014843179643,-0.09246721557619424,-0.2825042878568945,-1.286280377245547
3225,MCP,2018-04-01,0.6113650564109597,-0.09246721145815064,-0.26200078894234996,-1.2774565216036888
3226,MCP,2018-07-01,0.36693496631814093,-0.0924672195731189,-0.27391510892999854,-1.3138472637623082
3227,MCP,2018-10-01,0.31274045516882726,-0.09246719639903042,-0.2997415428983849,-1.319852011606859
3228,MCP,2019-04-01,0.3242537656590678,-0.09246721961349187,-0.3023992251141952,-1.3738813001974555
3229,MCP,2019-07-01,0.1558478784501357,-0.09246722478123286,-0.27738486291855824,-1.3339961722499527
3230,MCP,2019-10-01,0.0034161877171961044,-0.09246721787745389,-0.22141772802031345,-1.2429508864752725
3231,MCP,2020-07-01,0.22051288401219277,-0.09246721291157779,-0.12837370135148585,-1.085902814223724
3232,MCP,2020-10-01,0.47835644807585515,-0.09246720701712323,-0.16029672169219902,-1.1051799393117103
3233,MCP,2021-01-01,0.45572802664193185,-0.0924672132345616,-0.1981093950750606,-1.14024401102374
3234,MCP,2021-04-01,0.48152547394172285,-0.09246720697675025,-0.25393393106919687,-1.2006380143136128
3235,MCP,2021-07-01,0.412612479773874,-0.0924672062096637,-0.21300161893565087,-1.1617563006879765
3236,MCP,2021-10-01,0.5070455086859107,-0.09246720976248562,-0.23293052624466443,-1.1748666006817938
3237,MCP,2022-01-01,0.502790494164401,-0.092467215979924,-0.18237862600426016,-1.0983528358371688
3238,MCP,2022-04-01,0.3692214824385369,-0.09246721658551864,-0.15720337726491349,-1.0655542364483177
3239,MCP,2022-07-01,0.1991187647595668,-0.09246721985572974,-0.2354069545140091,-1.1662654239999413
3240,MCP,2022-10-01,-0.05426865260866958,-0.09246721125628575,-0.27885391242751,-1.2187757051301602
3241,MCP,2023-01-01,0.07433512020917651,-0.09246721993647569,-0.2888858330699248,-1.2309969258583489
3242,MCP,2023-04-01,0.2588542037592146,-0.0924672065326475,-0.30917211037264697,-1.2506700707845229
3243,MCP,2023-07-01,0.5212411950551513,-0.09246720201087415,-0.3054771730082909,-1.2229411454317585
3244,MCP,2023-10-01,0.5716572768584778,-0.09246721872528639,-0.2961971833075878,-1.2028716282318255
3245,MCP,2024-01-01,0.6870996672994688,-0.09246720612891775,-0.3189348676770828,-1.2265752776524075
3246,MCP,2024-07-01,0.3603620186488484,-0.09246721258859397,-0.32058227924462585,-1.2080313318347935
3247,MCP,2024-10-01,0.47498674921352607,-0.09246719046420289,-0.33424611267917187,-1.2036393719148915
3248,MSH,2018-10-01,1.2430170397881375,-0.09246714060357697,0.12199496499881289,0.0992640340923638
3249,MSH,2020-01-01,1.0085381928715333,-0.09246717237710944,-0.10985090984873963,0.09038996855163864
3250,MSH,2021-01-01,1.2472506197244828,-0.09246714896078309,-0.15147861036414453,0.14698835612529904
3251,MSH,2022-01-01,2.5199671826990384,-0.09246715077756704,-0.06726986169526208,0.26265523434712845
3252,MSN,2010-01-01,-0.5806416167383855,-0.09246721589917804,-0.1299060571115827,1.438969917327378
3253,MSN,2010-04-01,-0.5806406538569202,-0.09246720398915,-0.1299060571115827,1.438969917327378
3254,MSN,2010-07-01,-0.5806339471229338,-0.09246720427176083,-0.1299060571115827,1.438969917327378
3255,MSN,2010-10-01,-0.5806387278373214,-0.09246705468988309,-0.1299060571115827,1.438969917327378
3256,MSN,2011-01-01,-0.5806332385275482,-0.0924671974487278,-0.1560392935838695,1.7307582039417213
3257,MSN,2011-07-01,-0.5806440366050007,-0.06699187579566998,-0.1560392935838695,1.7307582039417213
3258,MSN,2011-10-01,-0.580646267775595,-0.03877116525957882,-0.1560392935838695,1.7307582039417213
3259,MSN,2012-10-01,-0.5806426594955438,-0.09246721618178888,0.024635461162713625,1.820309872765316
3260,MSN,2013-10-01,-0.58064069885878,-0.09246721384015624,0.09621362540549569,1.9360562773764083
3261,MSN,2014-01-01,-0.5806370782678832,-0.09246722970673599,0.23127857234449709,2.0180619768163695
3262,MSN,2014-07-01,-0.5806423818505524,-0.09246722239922725,0.23127857234449709,2.0180619768163695
3263,MSN,2014-10-01,-0.5806309019816722,-0.09246714904152904,0.23127857234449709,2.0180619768163695
3264,MSN,2016-01-01,-0.5806375520939905,-0.09246721040845325,0.17251140852898347,2.170906898779197
3265,MSN,2016-04-01,-0.5806456964225818,-0.09246718226848867,0.19950259287716135,2.1796745902420027
3266,MSN,2016-07-01,-0.5806433719380218,-0.09246718093618045,0.2510231769403393,2.2217786079003585
3267,MSN,2016-10-01,-0.5806388283170439,-0.09246719022196502,0.3875593261798517,2.2205705417633164
3268,MSN,2017-01-01,-0.5806279947174064,-0.0924672156165672,0.29587807987366155,2.1718379641809067
3269,MSN,2017-04-01,-0.5806232672579035,-0.09246721630290781,0.13206717564692025,2.1517084395533908
3270,MSN,2017-07-01,-0.5806235268197445,-0.09246719748910079,0.10410640111572768,2.1576444014497107
3271,MSN,2017-10-01,-0.5806175948776714,-0.0924671539266592,0.25313889211451224,2.1326600954122834
3272,MSN,2018-01-01,-0.5806172897547538,-0.0924671924828517,0.257763517007005,2.115358416949035
3273,MSN,2018-04-01,-0.5806170298549548,-0.09246713858492815,0.18597251576050444,2.1388285837698677
3274,MSN,2018-07-01,-0.5806167718752154,-0.09246719526858709,0.18484819925163584,2.1452962793195347
3275,MSN,2018-10-01,-0.5806173226532243,-0.09246718440825642,-0.11525735881766627,2.1429911285958583
3276,MSN,2019-01-01,-0.5806203104716418,-0.09246719389590588,-0.12455619436118615,2.1476867821082974
3277,MSN,2019-04-01,-0.5806285344670408,-0.09246718868779193,-0.11730777913849497,2.1757215519522295
3278,MSN,2019-07-01,-0.580633905739733,-0.09246714657877748,-0.11968805805905132,2.2151033632055546
3279,MSN,2019-10-01,-0.5806408480337222,-0.09246717391128254,-0.12111242969897466,2.4012855553019232
3280,MSN,2020-01-01,-0.5806428804247662,-0.09246722663838979,-0.07305637009413955,2.449751613641059
3281,MSN,2020-04-01,-0.5806462923073662,-0.0924672171911133,0.3189109018978139,2.4493203339948617
3282,MSN,2020-07-01,-0.5806471359826023,-0.09246719454187351,0.45415441320240774,2.474384903156877
3283,MSN,2020-10-01,-0.58063921528593,-0.09246721480910768,0.6915041164642239,2.510647106602363
3284,MSN,2021-01-01,-0.5806177343627319,-0.09246721747372412,0.6775032703236814,2.513526070533741
3285,MSN,2021-04-01,-0.5806278190891898,-0.09246719676238721,0.4595800982490297,2.5370922936633415
3286,MSN,2021-07-01,-0.5806258541728502,-0.09246718469086725,0.4516238613249032,2.55103135535206
3287,MSN,2021-10-01,-0.5806335131316644,-0.09246700381993277,0.20503764565633897,2.5646560985940714
3288,MSN,2022-01-01,-0.5806449582485738,-0.09246716934913621,0.3246481577314825,2.5555481684293064
3289,MSN,2022-04-01,-0.5806486121299683,-0.09246719599530065,0.27903735425082926,2.5604766953824476
3290,MSN,2022-07-01,-0.5806490242372875,-0.09246720847055037,0.3910229199695307,2.57623163851133
3291,MSN,2022-10-01,-0.5806527560347087,-0.09246721121591278,0.4650762974245761,2.636598111377546
3292,MSN,2023-01-01,-0.5806526712838626,-0.09246721783708091,0.486030100793854,2.656092224087324
3293,MSN,2023-04-01,-0.580653140884781,-0.0924672209458001,0.43428237230087086,2.63443451442366
3294,MSN,2023-07-01,0.7960944087790526,-0.09246722256071915,0.4510060704753272,2.6530114080985663
3295,MSN,2023-10-01,0.7354108967514399,-0.09246722252034618,0.464040237328445,2.6629700247616133
3296,MSN,2024-01-01,0.8003164660669362,-0.09246722098617308,0.4399892025448329,2.6592776628770562
3297,MSN,2024-07-01,0.9004726942373373,-0.09246720524071227,0.4321949338552028,2.6918347724974594
3298,MSN,2024-10-01,0.8847013592545135,-0.09246720548295012,0.39517289082792373,2.6638298942782224
3299,MWG,2023-04-01,-0.5805723231992095,-0.09246722348929762,0.056950787276400704,2.0899824536126825
3300,MWG,2023-07-01,-0.5806557118761169,-0.09246722288370297,0.06958466865733698,2.0822535839555547
3301,MWG,2023-10-01,-0.5806632638645839,-0.09246722143027582,0.0852494954531176,2.0977820026011167
3302,MWG,2024-01-01,-0.5806628849206328,-0.0924671990232739,0.046112251941540484,2.1328089585040306
3303,MWG,2024-04-01,-0.5806615735461259,-0.09246719155427324,0.06002482436675688,2.1554664941026798
3304,MWG,2024-07-01,-0.5806573219618671,-0.09246720184938224,0.04965132151134792,2.1652460420800455
3305,MWG,2024-10-01,-0.5806642350064318,-0.09246720051707402,0.0627250117318906,2.195755325118746
3306,NAF,2016-01-01,0.23502613985324097,-0.09246721783708091,-0.275715087140013,-0.8603580315707222
3307,NAF,2016-04-01,0.24586296770381977,-0.0924672085916693,-0.24108526061552293,-0.8366453864085858
3308,NAF,2016-07-01,0.28477127913140315,-0.09246720641152859,-0.22338373461362335,-0.784315454037836
3309,NAF,2016-10-01,0.3441970855939422,-0.09246720128416057,-0.24610162687497644,-0.7842127887069077
3310,NAF,2017-01-01,0.3015201870248344,-0.09246721981535676,-0.20693376004922107,-0.719612451629867
3311,NAF,2017-04-01,0.19817282020836954,-0.0924671904238299,-0.1833524521687157,-0.6454871939585933
3312,NAF,2017-07-01,0.15268812172116547,-0.09246719890215496,-0.18413872074723936,-0.6224808380640569
3313,NAF,2017-10-01,0.08506346064872977,-0.09246721081218301,-0.1431858181188654,-0.5648679071264718
3314,NAF,2018-01-01,-0.06508257574410746,-0.09246722106691903,-0.12712141761423384,-0.5483101690121206
3315,NAF,2018-04-01,-0.1701196425528296,-0.09246721089292896,-0.11324619639702328,-0.528231614237603
3316,NAF,2018-07-01,-0.23484376724694137,-0.09246721230598313,-0.08535680640983481,-0.4848717465588344
3317,NAF,2018-10-01,-0.17440594736511417,-0.09246721686812948,-0.04573403509619563,-0.44929445214862807
3318,NAF,2019-01-01,-0.0802843489999145,-0.09246721816006473,0.046037319253803596,-0.42900238181732275
3319,NAF,2019-04-01,-0.01790525581213817,-0.09246721384015624,0.046908443475353855,-0.4142120468705955
3320,NAF,2019-07-01,0.18334220552146913,-0.09246720778420978,-0.10456931189869151,-0.31801799500487654
3321,NAF,2019-10-01,0.2840735266512722,-0.09246721004509646,-0.12453322722523089,-0.33054637769300166
3322,NAF,2020-01-01,0.36330022987165356,-0.09246720923763693,-0.1212059114751645,-0.31434136245760774
3323,NAF,2020-04-01,0.36676226087414904,-0.09246720887428014,-0.07088682088458283,-0.2322830149445852
3324,NAF,2020-07-01,0.2848958283514321,-0.09246721448612387,-0.06586025734275221,-0.21653801926206356
3325,NAF,2020-10-01,0.20876363723110988,-0.09246721537432935,-0.06358662930593655,-0.21511871797667353
3326,NAF,2021-01-01,0.2612290475367619,-0.09246721610104293,-0.08765056391897251,-0.22226381697961708
3327,NAF,2021-04-01,0.3785540680757898,-0.09246720479660953,-0.06028383804408394,-0.18615549029387923
3328,NAF,2021-07-01,0.6014128177750698,-0.09246721012584241,-0.05790270599462237,-0.16756085902916645
3329,NAF,2021-10-01,0.4619857690746718,-0.09246720935875587,-0.09277403912252939,-0.16483704148585807
3330,NAF,2022-01-01,0.24115875112226137,-0.09246721860416747,-0.0785152589880061,-0.14727573195881621
3331,NAF,2022-04-01,-0.0050893865838932805,-0.0924672049984744,-0.08746167431142562,-0.15095970282803184
3332,NAF,2022-07-01,-0.1322544450091912,-0.09246720116304163,-0.10123360925659487,-0.13967031965057425
3333,NAF,2022-10-01,-0.23952540718169213,-0.09246722070356224,-0.09671388635130779,-0.13204991495104887
3334,NAF,2023-01-01,-0.20402101685828022,-0.09246721537432935,-0.08740500499503226,-0.11258661421575024
3335,NAF,2023-04-01,-0.12446628606120001,-0.0924671930077004,-0.07608626654464244,-0.08212995352133327
3336,NAF,2023-07-01,-0.018415496298473662,-0.0924672020916201,-0.03716951241782284,-0.018216240923202714
3337,NAF,2023-10-01,-0.035185867248071226,-0.0924672127097129,-0.06339369894289043,-0.03559492271926912
3338,NAF,2024-01-01,-0.017919105895884524,-0.0924672130730697,-0.03716617276783535,0.002582196319271358
3339,NAF,2024-04-01,0.07954932729782543,-0.09246718315669415,-0.04035574812641542,0.008527450315885253
3340,NAF,2024-07-01,0.11844348563575742,-0.09246720168789034,-0.013610491789775487,0.0020636762986325206
3341,NAF,2024-10-01,0.22945086365150755,-0.09246720382765809,-0.06253768866006267,-0.03349446434200601
3342,NKG,2011-01-01,-0.40423146468562327,-0.09246714108805269,0.8177392390751125,-0.06583394201430982
3343,NKG,2011-07-01,-0.44495474196195756,-0.09246722090542712,0.8177392390751125,-0.06583394201430982
3344,NKG,2013-01-01,-0.5032536211384084,-0.09246718981823526,1.4071100241274097,0.04779924658276735
3345,NKG,2013-04-01,-0.4927553555725524,-0.09246719991147938,1.4071100241274097,0.04779924658276735
3346,NKG,2013-07-01,-0.49752887185710976,-0.09246722130915688,1.4071100241274097,0.04779924658276735
3347,NKG,2014-01-01,-0.48110782778854627,-0.09246721024696135,1.038810096613786,0.19544849124820762
3348,NKG,2014-07-01,-0.4904481768643105,-0.09246720100154973,1.038810096613786,0.19544849124820762
3349,NKG,2015-04-01,-0.4623552944480837,-0.09246717815044507,0.9863684225900151,0.2519251816478995
3350,NKG,2016-01-01,-0.4560863459509812,-0.09246717076219038,0.9803454002565497,0.3825814577908541
3351,NKG,2016-07-01,-0.23364091146243127,-0.09246710515610365,0.7719532749115787,0.5716960326378424
3352,NTL,2012-04-01,0.29477686338917874,-0.09246721606066995,-0.1188655728712679,-0.15301224332821348
3353,NTL,2012-07-01,0.14932717432159026,-0.09246722538682751,-0.1188655728712679,-0.15301224332821348
3354,NTL,2012-10-01,-0.007247330375830012,-0.09246720281833368,-0.1188655728712679,-0.15301224332821348
3355,NTL,2013-01-01,0.07415231761503607,-0.09246722013834058,-0.22153437492485487,-0.30688663678838357
3356,NTL,2013-04-01,-0.025104631448876976,-0.09246721093330194,-0.22153437492485487,-0.30688663678838357
3357,NTL,2013-07-01,-0.09895220039161924,-0.09246721678738352,-0.22153437492485487,-0.30688663678838357
3358,NTL,2013-10-01,-0.015569882041079876,-0.09246718755734858,-0.22153437492485487,-0.30688663678838357
3359,NTL,2014-01-01,0.07603645138850873,-0.09246721795819984,-0.20417185198926174,-0.28643094474538455
3360,NTL,2014-07-01,0.030608218031976678,-0.09246721565694019,-0.20417185198926174,-0.28643094474538455
3361,NTL,2014-10-01,0.033599511963834594,-0.09246721388052923,-0.20417185198926174,-0.28643094474538455
3362,NTL,2015-04-01,-0.09978905047969855,-0.0924672106506911,-0.20913532418244207,-0.27582061227198207
3363,NTL,2016-01-01,-0.0995835595616631,-0.09246722256071915,-0.2530780634223232,-0.32877670420370897
3364,NTL,2016-04-01,-0.16569544624619895,-0.09246721969423784,-0.2404709288897862,-0.3102157098262588
3365,NTL,2016-07-01,-0.19267941025650057,-0.0924672103277073,-0.24012155257383452,-0.29591666390218585
3366,NTL,2016-10-01,-0.20823532572356315,-0.09246719034308395,-0.25643406225451815,-0.28919624484804446
3367,NTL,2017-04-01,-0.18569141526568803,-0.09246721989610271,-0.19330781784084403,-0.20096476906105415
3368,NTL,2017-07-01,-0.18923665251826044,-0.09246718775921346,-0.1843346218252566,-0.2033025573789135
3369,NTL,2017-10-01,-0.18270328672423422,-0.09246720302019856,-0.18898298812997744,-0.18875453852109406
3370,NTL,2018-01-01,-0.18904122857954275,-0.09246721755447009,-0.16707282214546432,-0.1555929181802262
3371,NTL,2018-04-01,-0.19242390389982103,-0.09246721864454044,-0.08979508505242367,-0.10608885393423412
3372,NTL,2018-07-01,-0.19313641349608998,-0.09246720984323158,-0.125333866648034,-0.1307928678550034
3373,NTL,2018-10-01,-0.0471486080598074,-0.09246718093618045,-0.16339808028715877,-0.1272928225906327
3374,NTL,2019-01-01,0.14949478433806876,-0.09246720007297128,-0.21292737625940317,-0.18271788113503196
3375,NTL,2019-04-01,0.3226956067531859,-0.09246716829943881,-0.24637293894507914,-0.23897773927459295
3376,NTL,2019-07-01,0.41096993705478463,-0.09246720875316121,-0.24244485577844604,-0.2188861087400955
3377,NTL,2019-10-01,0.33417040642621476,-0.09246716329318974,-0.22679250020060346,-0.17822009875079337
3378,NTL,2020-01-01,0.22449753821595783,-0.09246721593955103,-0.2219910838609834,-0.16519880990213473
3379,NTL,2020-04-01,0.10045354648255718,-0.09246719599530065,-0.19529947654454727,-0.1686474568556967
3380,NTL,2020-07-01,0.061424777392471236,-0.09246716862242263,-0.186616556847925,-0.10740591135529277
3381,NTL,2020-10-01,0.2285944851468224,-0.09246711880216969,-0.24929825806204695,-0.10878488188855928
3382,NTL,2021-01-01,0.448101109732497,-0.0924672151320915,-0.234179670300869,-0.12801120822410728
3383,NTL,2021-04-01,0.4481947521654847,-0.09246718989898121,-0.20742389477876916,-0.1073094691875248
3384,NTL,2021-07-01,0.665510355068819,-0.09246717488023397,-0.2414260846570669,-0.1155003806101224
3385,NTL,2022-01-01,0.8534287023296799,-0.09246720007297128,-0.2559198373524138,-0.11466026430232176
3386,NVL,2023-07-01,0.16943333849452147,-0.0924672204209514,1.0050804937460485,2.9942482402850628
3387,NVL,2023-10-01,0.04578280287379756,-0.09246718985860823,0.8928014703104475,2.9738397315947815
