company_id,quarter,P,EPS,D/E,P/E,SIZE,P_t_plus_1
TIX,2011-07-01,16200.517719884072,966.0,1.1118040460980565,16.770722277312704,27.69548756023396,15515.59209139385
TIX,2011-10-01,15515.59209139385,592.0,1.1118040460980565,26.20877042465177,27.69548756023396,16221.824475740132
TIX,2012-01-01,16221.824475740132,2169.0,0.9243291824266804,7.478941667007898,27.63211586109733,19635.960188802084
TIX,2012-04-01,19635.960188802084,325.0,0.9243291824266804,60.41833904246795,27.63211586109733,18566.46980406746
TIX,2012-07-01,18566.46980406746,539.0,0.9243291824266804,34.44614063834408,27.63211586109733,18050.935515372985
TIX,2012-10-01,18050.935515372985,706.0,0.9243291824266804,25.56789733055664,27.63211586109733,17425.486686197917
TIX,2013-01-01,17425.486686197917,650.0,0.831867546095369,26.808441055689105,27.59397641324024,17022.16195678711
TIX,2013-04-01,17022.16195678711,635.0,0.831867546095369,26.806554262656864,27.59397641324024,17534.970092773438
TIX,2013-07-01,17534.970092773438,701.0,0.831867546095369,25.01422267157409,27.59397641324024,18544.04852294922
TIX,2013-10-01,18544.04852294922,804.0,0.831867546095369,23.06473696884231,27.59397641324024,20309.670690317624
TIX,2014-01-01,20309.670690317624,601.0,0.7346801613336672,33.79312926841535,27.6021551362728,19664.92575024801
TIX,2014-04-01,19664.92575024801,819.0,0.7346801613336672,24.010898351951177,27.6021551362728,20028.37384033203
TIX,2014-07-01,20028.37384033203,1199.0,0.7346801613336672,16.704231726715623,27.6021551362728,21717.19403076172
TIX,2014-10-01,21717.19403076172,263.0,0.7346801613336672,82.57488224624228,27.6021551362728,21049.649718237702
TIX,2015-04-01,20576.968346974205,595.0,0.9095227856724584,34.58314007894824,27.66162302961489,19882.47686767578
TIX,2016-01-01,22985.64427510246,988.0,1.01369491758999,23.264822140791964,27.84737303737455,25890.390625
TIX,2016-04-01,25890.390625,640.0,1.1298748142991593,40.4537353515625,27.83040389089841,29777.849884033203
TIX,2017-04-01,35219.97826760913,2182.0,0.6945204900922859,16.14114494390886,27.674939092808103,31548.887183779763
TIX,2017-07-01,31548.887183779763,673.0,0.5911514308165736,46.87798987188672,27.641712520947124,34689.0539124504
TIX,2017-10-01,34689.0539124504,412.0,0.537482276322849,84.1967327972097,27.661670249307083,32719.06570184426
TIX,2018-04-01,37692.34539794922,639.0,0.5334495316916978,58.98645602182976,27.6305879824888,34245.56811135913
TIX,2018-07-01,34245.56811135913,752.0,0.5557584801117348,45.539319297020114,27.63952282948373,29439.59675719246
TIX,2018-10-01,29439.59675719246,757.0,0.5141581635536404,38.8898239857232,27.647222179539053,29874.590163934427
TIX,2019-01-01,29874.590163934427,1342.0,0.4609494111662956,22.26124453348318,27.755625625406218,28866.666666666668
TIX,2019-04-01,28866.666666666668,646.0,0.4766920102796672,44.68524251805986,27.7607462522726,29671.875
