,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
10. Chi phí quản lý doanh nghiệp,"5,209,484,313","5,113,111,099","4,612,746,400","5,071,204,192","4,820,387,169","4,735,235,865","4,366,546,327","6,046,349,842","5,480,860,344","7,222,863,721","7,323,612,313","16,208,357,873","12,723,093,643","6,626,061,305","8,014,870,443","49,306,674,072","7,658,135,969","12,228,976,069","3,048,996,304","49,235,179,124","4,674,504,551","41,408,463,391","4,652,206,194","77,501,738,948"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},"6,370,919,153","10,703,269,783","11,257,337,883","9,640,096,965","3,060,003,299","7,908,504,077","6,158,570,039","4,927,810,508","3,541,499,130","12,733,277,787","4,382,172,726","21,043,335,827","7,737,731,384","-11,937,625,941","-39,402,328,945","-103,673,889,279","-17,256,306,532","-35,575,068,097","-10,109,923,416","-113,239,913,011","-15,442,441,402","-85,026,119,997","-13,344,635,178","-139,857,238,777"
12. Thu nhập khác,"3,805,418,845","2,029,699,958","763,448,831","2,281,277,617","2,687,815,764","813,031,980","3,827,050,868","2,147,294,609","502,223,610","836,735,328","989,363,024","13,606,518,586","4,912,549,592","431,259,483","12,760,900,208","250,142,826","1,565,754,810","2,333,198,644","12,193,413,111","-7,724,120,190","615,480,944","719,312,011","78,479,406","102,189,436"
13. Chi phí khác,"110,163,475","101,578,867","422,903,985","415,624,327","1,754,429,840","-1,706,542,688","29,349,579","1,192,713,413","42,286,452","217,466,937","186,800,966","151,226,458","119,829,192","386,546,516","2,241,401,995","215,163,318","2,187,883,199","178,859,673","427,565,067","36,712,546,394","111,511,703","228,076,760","3,502,053","57,683,068"
14. Lợi nhuận khác(40=31-32),"3,695,255,370","1,928,121,091","340,544,846","1,865,653,290","933,385,924","2,519,574,668","3,797,701,289","954,581,196","459,937,158","619,268,391","802,562,058","13,455,292,128","4,792,720,400","44,712,967","10,519,498,213","34,979,508","-622,128,389","2,154,338,971","11,765,848,044","-44,436,666,584","503,969,241","491,235,251","74,977,353","44,506,368"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),"10,066,174,523","12,631,390,874","11,597,882,729","11,505,750,255","3,993,389,223","10,428,078,745","9,956,271,328","5,882,391,704","4,001,436,288","13,352,546,178","5,184,734,784","34,498,627,955","12,530,451,784","-11,892,912,974","-28,882,830,732","-103,638,909,771","-17,878,434,921","-33,420,729,126","1,655,924,628","-157,676,579,595","-14,938,472,161","-84,534,884,746","-13,269,657,825","-139,812,732,409"
16. Chi phí thuế TNDN hiện hành,"1,398,301,606","1,729,765,765","1,775,727,870","2,063,200,467","907,062,657","1,619,101,179","1,638,334,622","1,176,160,063","1,413,212,484","1,803,730,959","1,303,930,170","8,264,326,649","2,544,053,181","-2,254,990,396","-950,844","580,907,450",,"231,136,573",,,,,,
17. Chi phí thuế TNDN hoãn lại,"11,550,000","29,634,711",,"16,579,113",,"193,520,745",,"-26,895,947",,"188,564,254",,"-79,551,760",,"179,707,491",,"31,137,016",,,,,,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),"8,656,322,917","10,871,990,398","9,822,154,859","9,425,970,675","3,086,326,566","8,615,456,821","8,317,936,706","4,733,127,588","2,588,223,804","11,360,250,965","3,880,804,614","26,313,853,066","9,986,398,603","-9,817,630,069","-28,881,879,888","-104,250,954,237","-17,878,434,921","-33,651,865,699","1,655,924,628","-157,676,579,595","-14,938,472,161","-84,534,884,746","-13,269,657,825","-139,812,732,409"
19. Lợi nhuận sau thuế công ty mẹ,"8,661,666,302","10,853,491,077","9,786,884,194","9,438,789,741","3,103,870,612","8,579,483,724","8,317,936,706","4,733,127,588","2,588,223,804","11,360,250,965","3,880,804,614","26,313,853,066","6,882,517,344","-9,877,506,690","-29,379,713,152","-104,873,091,716","-16,374,604,600","-32,201,580,503","2,947,320,260","-156,012,207,333","-14,938,472,161","-84,534,884,746","-13,269,657,825","-139,812,732,409"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,"-5,343,385","18,499,321","35,270,665","-12,819,066","-17,544,046","35,973,097",,,,,,,"3,103,881,259","59,876,621","497,833,264","622,137,479","-1,503,830,321","-1,450,285,196","-1,291,395,632","-1,664,372,262",,,,
21. Lãi cơ bản trên cổ phiếu(*),476,597,540,518,170,471,457,260,142,624,213,"1,446",378,-539,"-1,587","-5,728",-900,"-1,769",91,"-8,664",-821,"-4,645",-729,"-7,682"
22. Lãi suy giảm trên cổ phiếu (*),,,,,,,,,,,,,,,,,,,,,,,,
