Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-26 00:00:00-05:00,3300.0,3300.0,3250.0,3260.0,1070130,0.0,0.0
2020-02-27 00:00:00-05:00,3230.0,3400.0,3230.0,3330.0,1519970,0.0,0.0
2020-02-28 00:00:00-05:00,3270.0,3310.0,3230.0,3270.0,1885160,0.0,0.0
2020-03-02 00:00:00-05:00,3260.0,3300.0,3260.0,3270.0,1185440,0.0,0.0
2020-03-03 00:00:00-05:00,3300.0,3350.0,3300.0,3310.0,1644240,0.0,0.0
2020-03-04 00:00:00-05:00,3330.0,3540.0,3290.0,3520.0,6200000,0.0,0.0
2020-03-05 00:00:00-05:00,3540.0,3600.0,3470.0,3480.0,2057860,0.0,0.0
2020-03-06 00:00:00-05:00,3420.0,3500.0,3420.0,3490.0,1275010,0.0,0.0
2020-03-09 00:00:00-04:00,3250.0,3450.0,3250.0,3250.0,3462110,0.0,0.0
2020-03-10 00:00:00-04:00,3100.0,3350.0,3100.0,3260.0,2074180,0.0,0.0
2020-03-11 00:00:00-04:00,3370.0,3370.0,3150.0,3180.0,3343620,0.0,0.0
2020-03-12 00:00:00-04:00,3110.0,3130.0,2970.0,3100.0,6904540,0.0,0.0
2020-03-13 00:00:00-04:00,3010.0,3100.0,2980.0,3090.0,6240590,0.0,0.0
2020-03-16 00:00:00-04:00,3090.0,3100.0,3000.0,3030.0,1558100,0.0,0.0
2020-03-17 00:00:00-04:00,3000.0,3030.0,2980.0,3020.0,2535800,0.0,0.0
2020-03-18 00:00:00-04:00,3080.0,3120.0,3030.0,3030.0,2425580,0.0,0.0
2020-03-19 00:00:00-04:00,3030.0,3030.0,2910.0,2980.0,2820690,0.0,0.0
2020-03-20 00:00:00-04:00,2930.0,2990.0,2930.0,2940.0,883780,0.0,0.0
2020-03-23 00:00:00-04:00,2880.0,2900.0,2740.0,2740.0,5117500,0.0,0.0
2020-03-24 00:00:00-04:00,2740.0,2740.0,2600.0,2720.0,2849490,0.0,0.0
2020-03-25 00:00:00-04:00,2750.0,2780.0,2690.0,2710.0,2012740,0.0,0.0
2020-03-26 00:00:00-04:00,2730.0,2780.0,2660.0,2680.0,2127350,0.0,0.0
2020-03-27 00:00:00-04:00,2680.0,2700.0,2600.0,2660.0,4166160,0.0,0.0
2020-03-30 00:00:00-04:00,2550.0,2650.0,2480.0,2550.0,3622610,0.0,0.0
2020-03-31 00:00:00-04:00,2550.0,2630.0,2400.0,2550.0,2582740,0.0,0.0
2020-04-01 00:00:00-04:00,2450.0,2700.0,2450.0,2690.0,2050100,0.0,0.0
2020-04-02 00:00:00-04:00,2690.0,2690.0,2690.0,2690.0,0,0.0,0.0
2020-04-03 00:00:00-04:00,2710.0,2830.0,2710.0,2810.0,2116160,0.0,0.0
2020-04-06 00:00:00-04:00,2900.0,3000.0,2820.0,3000.0,4506840,0.0,0.0
2020-04-07 00:00:00-04:00,3120.0,3130.0,2980.0,3100.0,4339060,0.0,0.0
2020-04-08 00:00:00-04:00,3150.0,3200.0,2980.0,3200.0,3668370,0.0,0.0
2020-04-09 00:00:00-04:00,3220.0,3250.0,3150.0,3200.0,3068640,0.0,0.0
2020-04-13 00:00:00-04:00,3140.0,3150.0,3030.0,3130.0,2976440,0.0,0.0
2020-04-14 00:00:00-04:00,3100.0,3140.0,3040.0,3070.0,2090410,0.0,0.0
2020-04-15 00:00:00-04:00,3070.0,3190.0,3060.0,3110.0,3224410,0.0,0.0
2020-04-16 00:00:00-04:00,3100.0,3190.0,3100.0,3170.0,1895280,0.0,0.0
2020-04-17 00:00:00-04:00,3160.0,3200.0,3160.0,3170.0,2246120,0.0,0.0
2020-04-20 00:00:00-04:00,3200.0,3250.0,3170.0,3170.0,4678320,0.0,0.0
2020-04-21 00:00:00-04:00,3110.0,3170.0,3070.0,3120.0,4872060,0.0,0.0
2020-04-22 00:00:00-04:00,3090.0,3170.0,3090.0,3120.0,1387350,0.0,0.0
2020-04-23 00:00:00-04:00,3120.0,3190.0,3120.0,3160.0,1456560,0.0,0.0
2020-04-24 00:00:00-04:00,3160.0,3380.0,3130.0,3380.0,11271290,0.0,0.0
2020-04-27 00:00:00-04:00,3590.0,3600.0,3460.0,3500.0,4283020,0.0,0.0
2020-04-28 00:00:00-04:00,3470.0,3690.0,3420.0,3640.0,2885270,0.0,0.0
2020-04-29 00:00:00-04:00,3560.0,3680.0,3540.0,3600.0,4366310,0.0,0.0
2020-04-30 00:00:00-04:00,3600.0,3600.0,3600.0,3600.0,0,0.0,0.0
2020-05-01 00:00:00-04:00,3600.0,3600.0,3600.0,3600.0,0,0.0,0.0
2020-05-04 00:00:00-04:00,3570.0,3600.0,3400.0,3400.0,5100170,0.0,0.0
2020-05-05 00:00:00-04:00,3400.0,3490.0,3390.0,3460.0,1735800,0.0,0.0
2020-05-06 00:00:00-04:00,3500.0,3570.0,3450.0,3540.0,1711130,0.0,0.0
2020-05-07 00:00:00-04:00,3540.0,3610.0,3500.0,3550.0,1944360,0.0,0.0
2020-05-08 00:00:00-04:00,3600.0,3600.0,3500.0,3520.0,5525600,0.0,0.0
2020-05-11 00:00:00-04:00,3520.0,3760.0,3510.0,3760.0,4426970,0.0,0.0
2020-05-12 00:00:00-04:00,3910.0,3960.0,3720.0,3850.0,5671790,0.0,0.0
2020-05-13 00:00:00-04:00,3830.0,3930.0,3780.0,3860.0,3320990,0.0,0.0
2020-05-14 00:00:00-04:00,3800.0,3880.0,3770.0,3800.0,4191140,0.0,0.0
2020-05-15 00:00:00-04:00,3800.0,3800.0,3800.0,3800.0,0,0.0,0.0
2020-05-18 00:00:00-04:00,3800.0,3800.0,3800.0,3800.0,0,0.0,0.0
2020-05-19 00:00:00-04:00,3910.0,3920.0,3850.0,3920.0,4019220,0.0,0.0
2020-05-20 00:00:00-04:00,3920.0,3920.0,3920.0,3920.0,0,0.0,0.0
2020-05-21 00:00:00-04:00,4200.0,4350.0,4130.0,4140.0,3774280,0.0,0.0
2020-05-22 00:00:00-04:00,4130.0,4240.0,4070.0,4150.0,3159530,0.0,0.0
2020-05-26 00:00:00-04:00,4170.0,4310.0,4160.0,4310.0,3518040,0.0,0.0
2020-05-27 00:00:00-04:00,4230.0,4300.0,4140.0,4170.0,4777660,0.0,0.0
2020-05-28 00:00:00-04:00,4170.0,4270.0,4170.0,4270.0,4346920,0.0,0.0
2020-05-29 00:00:00-04:00,4260.0,4560.0,4230.0,4560.0,8186470,0.0,0.0
2020-06-01 00:00:00-04:00,4790.0,4870.0,4660.0,4870.0,3520900,0.0,0.0
2020-06-02 00:00:00-04:00,5210.0,5210.0,4800.0,4800.0,18993150,0.0,0.0
2020-06-03 00:00:00-04:00,4800.0,5000.0,4650.0,4750.0,7849210,0.0,0.0
2020-06-04 00:00:00-04:00,4750.0,5080.0,4730.0,5080.0,11393350,0.0,0.0
2020-06-05 00:00:00-04:00,5100.0,5420.0,4980.0,5420.0,9676400,0.0,0.0
2020-06-08 00:00:00-04:00,5420.0,5420.0,5420.0,5420.0,0,0.0,0.0
2020-06-09 00:00:00-04:00,5420.0,5420.0,5420.0,5420.0,0,0.0,0.0
2020-06-10 00:00:00-04:00,5540.0,6000.0,5460.0,5800.0,12233960,0.0,0.0
2020-06-11 00:00:00-04:00,5850.0,5850.0,5400.0,5400.0,11594420,0.0,0.0
2020-06-12 00:00:00-04:00,5030.0,5360.0,5030.0,5200.0,11657830,0.0,0.0
2020-06-15 00:00:00-04:00,5300.0,5310.0,4850.0,4900.0,9362250,0.0,0.0
2020-06-16 00:00:00-04:00,5000.0,5200.0,4990.0,5190.0,5399240,0.0,0.0
2020-06-17 00:00:00-04:00,5230.0,5230.0,4990.0,5090.0,3570780,0.0,0.0
2020-06-18 00:00:00-04:00,5000.0,5060.0,4940.0,4970.0,3830320,0.0,0.0
2020-06-19 00:00:00-04:00,4930.0,5310.0,4930.0,5230.0,7301580,0.0,0.0
2020-06-22 00:00:00-04:00,5260.0,5380.0,5190.0,5190.0,3852740,0.0,0.0
2020-06-23 00:00:00-04:00,5200.0,5350.0,5190.0,5300.0,5890640,0.0,0.0
2020-06-24 00:00:00-04:00,5280.0,5350.0,5170.0,5220.0,6303690,0.0,0.0
2020-06-25 00:00:00-04:00,5150.0,5200.0,5080.0,5200.0,2794120,0.0,0.0
2020-06-26 00:00:00-04:00,5250.0,5320.0,5100.0,5110.0,4018230,0.0,0.0
2020-06-29 00:00:00-04:00,5110.0,5380.0,5050.0,5200.0,6805580,0.0,0.0
2020-06-30 00:00:00-04:00,5200.0,5300.0,5040.0,5200.0,3991840,0.0,0.0
2020-07-01 00:00:00-04:00,5230.0,5270.0,5160.0,5230.0,2452040,0.0,0.0
2020-07-02 00:00:00-04:00,5230.0,5260.0,5170.0,5230.0,2706180,0.0,0.0
2020-07-06 00:00:00-04:00,5200.0,5210.0,5100.0,5150.0,3350470,0.0,0.0
2020-07-07 00:00:00-04:00,5110.0,5170.0,4900.0,5020.0,6386340,0.0,0.0
2020-07-08 00:00:00-04:00,4990.0,5060.0,4950.0,5000.0,3471690,0.0,0.0
2020-07-09 00:00:00-04:00,5000.0,5100.0,4990.0,5000.0,4259110,0.0,0.0
2020-07-10 00:00:00-04:00,5000.0,5000.0,5000.0,5000.0,0,0.0,0.0
2020-07-13 00:00:00-04:00,5100.0,5130.0,5010.0,5080.0,2080870,0.0,0.0
2020-07-14 00:00:00-04:00,5060.0,5060.0,4840.0,4890.0,9509420,0.0,0.0
2020-07-15 00:00:00-04:00,4890.0,4890.0,4890.0,4890.0,0,0.0,0.0
2020-07-16 00:00:00-04:00,4680.0,4750.0,4650.0,4680.0,2707920,0.0,0.0
2020-07-17 00:00:00-04:00,4680.0,4680.0,4360.0,4580.0,12551460,0.0,0.0
2020-07-20 00:00:00-04:00,4550.0,4550.0,4350.0,4370.0,3206860,0.0,0.0
2020-07-21 00:00:00-04:00,4400.0,4520.0,4370.0,4470.0,3010820,0.0,0.0
2020-07-22 00:00:00-04:00,4470.0,4500.0,4260.0,4300.0,6398070,0.0,0.0
2020-07-23 00:00:00-04:00,4300.0,4330.0,4110.0,4330.0,4224410,0.0,0.0
2020-07-24 00:00:00-04:00,4210.0,4330.0,4030.0,4030.0,8589770,0.0,0.0
2020-07-27 00:00:00-04:00,3750.0,3850.0,3750.0,3750.0,7987120,0.0,0.0
2020-07-28 00:00:00-04:00,3600.0,3960.0,3600.0,3860.0,8791240,0.0,0.0
2020-07-29 00:00:00-04:00,3730.0,3780.0,3590.0,3740.0,7941990,0.0,0.0
2020-07-30 00:00:00-04:00,3740.0,3760.0,3690.0,3730.0,2249220,0.0,0.0
2020-07-31 00:00:00-04:00,3600.0,3830.0,3580.0,3800.0,4820380,0.0,0.0
2020-08-03 00:00:00-04:00,3860.0,3960.0,3790.0,3870.0,6501040,0.0,0.0
2020-08-04 00:00:00-04:00,3900.0,3940.0,3840.0,3870.0,6105280,0.0,0.0
2020-08-05 00:00:00-04:00,3890.0,3940.0,3840.0,3930.0,4045360,0.0,0.0
2020-08-06 00:00:00-04:00,3930.0,4150.0,3870.0,4110.0,7519390,0.0,0.0
2020-08-07 00:00:00-04:00,4110.0,4180.0,4030.0,4060.0,4486170,0.0,0.0
2020-08-10 00:00:00-04:00,4010.0,4120.0,3990.0,4050.0,5835720,0.0,0.0
2020-08-11 00:00:00-04:00,4050.0,4090.0,3960.0,4050.0,4662630,0.0,0.0
2020-08-12 00:00:00-04:00,4040.0,4050.0,3980.0,4020.0,2371180,0.0,0.0
2020-08-13 00:00:00-04:00,4030.0,4160.0,4010.0,4120.0,4089350,0.0,0.0
2020-08-14 00:00:00-04:00,4120.0,4140.0,4020.0,4050.0,3211710,0.0,0.0
2020-08-17 00:00:00-04:00,4040.0,4050.0,3970.0,4010.0,2535300,0.0,0.0
2020-08-18 00:00:00-04:00,4000.0,4060.0,3970.0,4010.0,2626750,0.0,0.0
2020-08-19 00:00:00-04:00,4010.0,4290.0,3990.0,4290.0,10234870,0.0,0.0
2020-08-20 00:00:00-04:00,4300.0,4450.0,4230.0,4260.0,7536870,0.0,0.0
2020-08-21 00:00:00-04:00,4280.0,4320.0,4240.0,4280.0,2078220,0.0,0.0
2020-08-24 00:00:00-04:00,4280.0,4300.0,4170.0,4280.0,7254780,0.0,0.0
2020-08-25 00:00:00-04:00,4280.0,4300.0,4210.0,4210.0,6147410,0.0,0.0
2020-08-26 00:00:00-04:00,4210.0,4290.0,4170.0,4200.0,5814110,0.0,0.0
2020-08-27 00:00:00-04:00,4190.0,4410.0,4160.0,4340.0,7980220,0.0,0.0
2020-08-28 00:00:00-04:00,4370.0,4410.0,4250.0,4250.0,3615000,0.0,0.0
2020-08-31 00:00:00-04:00,4380.0,4380.0,4250.0,4260.0,5841860,0.0,0.0
2020-09-01 00:00:00-04:00,4260.0,4370.0,4230.0,4330.0,6999140,0.0,0.0
2020-09-02 00:00:00-04:00,4330.0,4330.0,4330.0,4330.0,0,0.0,0.0
2020-09-03 00:00:00-04:00,4350.0,4390.0,4280.0,4310.0,3294380,0.0,0.0
2020-09-04 00:00:00-04:00,4200.0,4390.0,4200.0,4350.0,7949550,0.0,0.0
2020-09-08 00:00:00-04:00,4660.0,4700.0,4500.0,4610.0,7470830,0.0,0.0
2020-09-09 00:00:00-04:00,4520.0,4900.0,4520.0,4830.0,10190870,0.0,0.0
2020-09-10 00:00:00-04:00,4850.0,4890.0,4750.0,4790.0,8369740,0.0,0.0
2020-09-11 00:00:00-04:00,4790.0,4790.0,4790.0,4790.0,0,0.0,0.0
2020-09-14 00:00:00-04:00,4910.0,4930.0,4850.0,4870.0,5768170,0.0,0.0
2020-09-15 00:00:00-04:00,4930.0,4930.0,4670.0,4670.0,8610810,0.0,0.0
2020-09-16 00:00:00-04:00,4680.0,4750.0,4610.0,4630.0,5513180,0.0,0.0
2020-09-17 00:00:00-04:00,4630.0,4780.0,4620.0,4720.0,6459110,0.0,0.0
2020-09-18 00:00:00-04:00,4720.0,4750.0,4620.0,4640.0,6114910,0.0,0.0
2020-09-21 00:00:00-04:00,4650.0,4680.0,4560.0,4590.0,6459480,0.0,0.0
2020-09-22 00:00:00-04:00,4560.0,4580.0,4470.0,4550.0,10541580,0.0,0.0
2020-09-23 00:00:00-04:00,4550.0,4670.0,4550.0,4600.0,3047820,0.0,0.0
2020-09-24 00:00:00-04:00,4600.0,4660.0,4570.0,4600.0,3857030,0.0,0.0
2020-09-25 00:00:00-04:00,4610.0,4610.0,4540.0,4570.0,3472520,0.0,0.0
2020-09-28 00:00:00-04:00,4570.0,4600.0,4520.0,4570.0,4203390,0.0,0.0
2020-09-29 00:00:00-04:00,4610.0,4620.0,4400.0,4560.0,8274800,0.0,0.0
2020-09-30 00:00:00-04:00,4560.0,4600.0,4500.0,4560.0,2097030,0.0,0.0
2020-10-01 00:00:00-04:00,4580.0,4580.0,4510.0,4550.0,2098660,0.0,0.0
2020-10-02 00:00:00-04:00,4510.0,4580.0,4440.0,4540.0,4819580,0.0,0.0
2020-10-05 00:00:00-04:00,4540.0,4750.0,4510.0,4710.0,9345570,0.0,0.0
2020-10-06 00:00:00-04:00,4750.0,4750.0,4570.0,4690.0,5195620,0.0,0.0
2020-10-07 00:00:00-04:00,4680.0,4930.0,4620.0,4850.0,12586830,0.0,0.0
2020-10-08 00:00:00-04:00,4850.0,4930.0,4750.0,4800.0,8815320,0.0,0.0
2020-10-09 00:00:00-04:00,4790.0,4800.0,4600.0,4680.0,4807460,0.0,0.0
2020-10-12 00:00:00-04:00,4700.0,4720.0,4500.0,4500.0,8229570,0.0,0.0
2020-10-13 00:00:00-04:00,4520.0,4670.0,4490.0,4640.0,8362670,0.0,0.0
2020-10-14 00:00:00-04:00,4960.0,4960.0,4960.0,4960.0,5650810,0.0,0.0
2020-10-15 00:00:00-04:00,5300.0,5300.0,4990.0,5030.0,32371800,0.0,0.0
2020-10-16 00:00:00-04:00,5010.0,5050.0,4900.0,4900.0,7871120,0.0,0.0
2020-10-19 00:00:00-04:00,4910.0,5010.0,4840.0,4910.0,9808080,0.0,0.0
2020-10-20 00:00:00-04:00,4870.0,4950.0,4800.0,4850.0,6861810,0.0,0.0
2020-10-21 00:00:00-04:00,4850.0,4900.0,4750.0,4750.0,5354680,0.0,0.0
2020-10-22 00:00:00-04:00,4750.0,4770.0,4670.0,4720.0,6067690,0.0,0.0
2020-10-23 00:00:00-04:00,4730.0,4970.0,4730.0,4870.0,7036750,0.0,0.0
2020-10-26 00:00:00-04:00,4940.0,4940.0,4780.0,4780.0,5651330,0.0,0.0
2020-10-27 00:00:00-04:00,4710.0,4770.0,4650.0,4650.0,5175710,0.0,0.0
2020-10-28 00:00:00-04:00,4630.0,4680.0,4500.0,4500.0,7891790,0.0,0.0
2020-10-29 00:00:00-04:00,4470.0,4500.0,4440.0,4450.0,5549170,0.0,0.0
2020-10-30 00:00:00-04:00,4700.0,4700.0,4450.0,4540.0,5751830,0.0,0.0
2020-11-02 00:00:00-05:00,4540.0,4650.0,4460.0,4650.0,5194820,0.0,0.0
2020-11-03 00:00:00-05:00,4650.0,4660.0,4570.0,4600.0,3040730,0.0,0.0
2020-11-04 00:00:00-05:00,4560.0,4630.0,4560.0,4620.0,2766340,0.0,0.0
2020-11-05 00:00:00-05:00,4600.0,4610.0,4550.0,4600.0,2956260,0.0,0.0
2020-11-06 00:00:00-05:00,4590.0,4610.0,4540.0,4570.0,1698430,0.0,0.0
2020-11-09 00:00:00-05:00,4570.0,4600.0,4530.0,4560.0,6586140,0.0,0.0
2020-11-10 00:00:00-05:00,4610.0,4610.0,4500.0,4520.0,4566050,0.0,0.0
2020-11-11 00:00:00-05:00,4490.0,4580.0,4470.0,4470.0,5224140,0.0,0.0
2020-11-12 00:00:00-05:00,4470.0,4490.0,4290.0,4460.0,8238730,0.0,0.0
2020-11-13 00:00:00-05:00,4450.0,4550.0,4400.0,4530.0,3060350,0.0,0.0
2020-11-16 00:00:00-05:00,4540.0,4570.0,4450.0,4530.0,4067680,0.0,0.0
2020-11-17 00:00:00-05:00,4500.0,4570.0,4480.0,4540.0,3239760,0.0,0.0
2020-11-18 00:00:00-05:00,4530.0,4540.0,4470.0,4480.0,4610700,0.0,0.0
2020-11-19 00:00:00-05:00,4500.0,4500.0,4410.0,4420.0,4658560,0.0,0.0
2020-11-20 00:00:00-05:00,4420.0,4550.0,4420.0,4550.0,8506950,0.0,0.0
2020-11-23 00:00:00-05:00,4700.0,4700.0,4500.0,4500.0,10759930,0.0,0.0
2020-11-24 00:00:00-05:00,4500.0,4530.0,4400.0,4450.0,7243290,0.0,0.0
2020-11-25 00:00:00-05:00,4450.0,4680.0,4430.0,4580.0,12097240,0.0,0.0
2020-11-27 00:00:00-05:00,4740.0,4780.0,4650.0,4650.0,7053510,0.0,0.0
2020-11-30 00:00:00-05:00,4700.0,4700.0,4520.0,4520.0,10417420,0.0,0.0
2020-12-01 00:00:00-05:00,4460.0,4660.0,4450.0,4590.0,16270430,0.0,0.0
2020-12-02 00:00:00-05:00,4590.0,4640.0,4530.0,4530.0,6406140,0.0,0.0
2020-12-03 00:00:00-05:00,4540.0,4600.0,4500.0,4540.0,7261060,0.0,0.0
2020-12-04 00:00:00-05:00,4590.0,4790.0,4550.0,4690.0,16828160,0.0,0.0
2020-12-07 00:00:00-05:00,4690.0,4850.0,4670.0,4760.0,12205440,0.0,0.0
2020-12-08 00:00:00-05:00,4760.0,4770.0,4650.0,4690.0,7450580,0.0,0.0
2020-12-09 00:00:00-05:00,4700.0,4730.0,4650.0,4680.0,8490020,0.0,0.0
2020-12-10 00:00:00-05:00,4820.0,4950.0,4740.0,4740.0,19053680,0.0,0.0
2020-12-11 00:00:00-05:00,4760.0,4790.0,4680.0,4730.0,3993570,0.0,0.0
2020-12-14 00:00:00-05:00,4740.0,4830.0,4700.0,4810.0,9965120,0.0,0.0
2020-12-15 00:00:00-05:00,4820.0,5100.0,4760.0,4950.0,30066630,0.0,0.0
2020-12-16 00:00:00-05:00,5050.0,5200.0,5000.0,5200.0,20456650,0.0,0.0
2020-12-17 00:00:00-05:00,5100.0,5390.0,5100.0,5150.0,15616470,0.0,0.0
2020-12-18 00:00:00-05:00,5150.0,5270.0,5100.0,5190.0,12691250,0.0,0.0
2020-12-21 00:00:00-05:00,5250.0,5400.0,5100.0,5330.0,20723610,0.0,0.0
2020-12-22 00:00:00-05:00,5320.0,5390.0,5250.0,5370.0,10895410,0.0,0.0
2020-12-23 00:00:00-05:00,5500.0,5500.0,5200.0,5200.0,14605930,0.0,0.0
2020-12-24 00:00:00-05:00,5200.0,5250.0,4900.0,5130.0,17899020,0.0,0.0
2020-12-28 00:00:00-05:00,5240.0,5550.0,5180.0,5410.0,23363290,0.0,0.0
2020-12-29 00:00:00-05:00,5400.0,5550.0,5320.0,5460.0,14546600,0.0,0.0
2020-12-30 00:00:00-05:00,5490.0,5500.0,5280.0,5280.0,10740400,0.0,0.0
2020-12-31 00:00:00-05:00,5300.0,5340.0,5200.0,5250.0,10764840,0.0,0.0
2021-01-04 00:00:00-05:00,5280.0,5400.0,5230.0,5290.0,1040350,0.0,0.0
2021-01-05 00:00:00-05:00,5290.0,5400.0,5250.0,5360.0,1012930,0.0,0.0
2021-01-06 00:00:00-05:00,5370.0,5400.0,5260.0,5280.0,1193780,0.0,0.0
2021-01-07 00:00:00-05:00,5490.0,5640.0,5400.0,5640.0,1656410,0.0,0.0
2021-01-08 00:00:00-05:00,6030.0,6030.0,5930.0,6030.0,4059390,0.0,0.0
2021-01-11 00:00:00-05:00,6030.0,6400.0,6030.0,6360.0,3019660,0.0,0.0
2021-01-12 00:00:00-05:00,6360.0,6360.0,6100.0,6270.0,1500410,0.0,0.0
2021-01-13 00:00:00-05:00,6200.0,6260.0,5980.0,6000.0,2941990,0.0,0.0
2021-01-14 00:00:00-05:00,6000.0,6120.0,5970.0,6070.0,2110230,0.0,0.0
2021-01-15 00:00:00-05:00,6110.0,6450.0,6100.0,6390.0,2092740,0.0,0.0
2021-01-19 00:00:00-05:00,6290.0,6290.0,5860.0,5860.0,1796160,0.0,0.0
2021-01-20 00:00:00-05:00,5730.0,5800.0,5450.0,5700.0,2196530,0.0,0.0
2021-01-21 00:00:00-05:00,5800.0,6030.0,5680.0,6000.0,1088770,0.0,0.0
2021-01-22 00:00:00-05:00,6000.0,6070.0,5780.0,5800.0,1236020,0.0,0.0
2021-01-25 00:00:00-05:00,5780.0,6010.0,5700.0,5830.0,953370,0.0,0.0
2021-01-26 00:00:00-05:00,5820.0,5830.0,5430.0,5530.0,1622880,0.0,0.0
2021-01-27 00:00:00-05:00,5410.0,5520.0,5150.0,5150.0,1616840,0.0,0.0
2021-01-28 00:00:00-05:00,4790.0,4960.0,4790.0,4790.0,1224560,0.0,0.0
2021-01-29 00:00:00-05:00,4480.0,5020.0,4480.0,4830.0,1136090,0.0,0.0
2021-02-01 00:00:00-05:00,4620.0,4800.0,4500.0,4500.0,1421800,0.0,0.0
2021-02-02 00:00:00-05:00,4400.0,4400.0,4190.0,4260.0,940760,0.0,0.0
2021-02-03 00:00:00-05:00,4350.0,4470.0,4290.0,4450.0,783920,0.0,0.0
2021-02-04 00:00:00-05:00,4550.0,4580.0,4440.0,4460.0,644770,0.0,0.0
2021-02-05 00:00:00-05:00,4490.0,4560.0,4460.0,4560.0,594940,0.0,0.0
2021-02-08 00:00:00-05:00,4560.0,4590.0,4250.0,4330.0,848610,0.0,0.0
2021-02-09 00:00:00-05:00,4330.0,4330.0,4330.0,4330.0,0,0.0,0.0
2021-02-10 00:00:00-05:00,4330.0,4330.0,4330.0,4330.0,0,0.0,0.0
2021-02-11 00:00:00-05:00,4330.0,4330.0,4330.0,4330.0,0,0.0,0.0
2021-02-12 00:00:00-05:00,4330.0,4330.0,4330.0,4330.0,0,0.0,0.0
2021-02-16 00:00:00-05:00,4330.0,4330.0,4330.0,4330.0,0,0.0,0.0
2021-02-17 00:00:00-05:00,4630.0,4830.0,4560.0,4830.0,683480,0.0,0.0
2021-02-18 00:00:00-05:00,4850.0,4940.0,4700.0,4850.0,762690,0.0,0.0
2021-02-19 00:00:00-05:00,4800.0,4880.0,4750.0,4810.0,489540,0.0,0.0
2021-02-22 00:00:00-05:00,4810.0,4860.0,4760.0,4790.0,620460,0.0,0.0
2021-02-23 00:00:00-05:00,4780.0,4780.0,4640.0,4680.0,981260,0.0,0.0
2021-02-24 00:00:00-05:00,4680.0,4680.0,4680.0,4680.0,0,0.0,0.0
2021-02-25 00:00:00-05:00,4640.0,4650.0,4510.0,4600.0,575810,0.0,0.0
2021-02-26 00:00:00-05:00,4550.0,4790.0,4500.0,4700.0,500980,0.0,0.0
2021-03-01 00:00:00-05:00,4670.0,4710.0,4610.0,4700.0,404720,0.0,0.0
2021-03-02 00:00:00-05:00,4720.0,4740.0,4680.0,4710.0,482290,0.0,0.0
2021-03-03 00:00:00-05:00,4710.0,4850.0,4680.0,4830.0,515900,0.0,0.0
2021-03-04 00:00:00-05:00,4860.0,5000.0,4700.0,4800.0,1040000,0.0,0.0
2021-03-05 00:00:00-05:00,4800.0,4860.0,4700.0,4840.0,403280,0.0,0.0
2021-03-08 00:00:00-05:00,4900.0,4900.0,4800.0,4850.0,616940,0.0,0.0
2021-03-09 00:00:00-05:00,4850.0,5100.0,4800.0,5000.0,1184480,0.0,0.0
2021-03-10 00:00:00-05:00,5000.0,5160.0,5000.0,5140.0,1023060,0.0,0.0
2021-03-11 00:00:00-05:00,5150.0,5190.0,5100.0,5110.0,743680,0.0,0.0
2021-03-12 00:00:00-05:00,5100.0,5110.0,5030.0,5060.0,947460,0.0,0.0
2021-03-15 00:00:00-04:00,5100.0,5350.0,5060.0,5240.0,1148300,0.0,0.0
2021-03-16 00:00:00-04:00,5280.0,5280.0,5150.0,5230.0,762620,0.0,0.0
2021-03-17 00:00:00-04:00,5230.0,5400.0,5180.0,5220.0,774040,0.0,0.0
2021-03-18 00:00:00-04:00,5250.0,5260.0,5200.0,5220.0,583280,0.0,0.0
2021-03-19 00:00:00-04:00,5200.0,5220.0,5110.0,5190.0,603510,0.0,0.0
2021-03-22 00:00:00-04:00,5200.0,5320.0,5170.0,5260.0,718710,0.0,0.0
2021-03-23 00:00:00-04:00,5220.0,5270.0,5210.0,5230.0,636900,0.0,0.0
2021-03-24 00:00:00-04:00,5200.0,5230.0,5100.0,5190.0,659430,0.0,0.0
2021-03-25 00:00:00-04:00,5190.0,5220.0,5100.0,5150.0,574890,0.0,0.0
2021-03-26 00:00:00-04:00,5100.0,5150.0,4900.0,5130.0,735660,0.0,0.0
2021-03-29 00:00:00-04:00,5150.0,5480.0,5000.0,5480.0,1407780,0.0,0.0
2021-03-30 00:00:00-04:00,5630.0,5800.0,5510.0,5590.0,972270,0.0,0.0
2021-03-31 00:00:00-04:00,5580.0,5650.0,5500.0,5550.0,695860,0.0,0.0
2021-04-01 00:00:00-04:00,5500.0,5660.0,5500.0,5580.0,614090,0.0,0.0
2021-04-05 00:00:00-04:00,5750.0,5750.0,5630.0,5660.0,770140,0.0,0.0
2021-04-06 00:00:00-04:00,5660.0,5700.0,5610.0,5660.0,743870,0.0,0.0
2021-04-07 00:00:00-04:00,5660.0,5830.0,5630.0,5720.0,922200,0.0,0.0
2021-04-08 00:00:00-04:00,5800.0,5800.0,5690.0,5740.0,767580,0.0,0.0
2021-04-09 00:00:00-04:00,5750.0,5900.0,5720.0,5830.0,904340,0.0,0.0
2021-04-12 00:00:00-04:00,5830.0,6230.0,5830.0,6230.0,2745120,0.0,0.0
2021-04-13 00:00:00-04:00,6300.0,6300.0,6010.0,6090.0,1830860,0.0,0.0
2021-04-14 00:00:00-04:00,6000.0,6320.0,5960.0,6050.0,1895210,0.0,0.0
